,시즌,복종,소품종,라인,시즌이월,카테고리,기획년도,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
2598,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-12,3248,12514342,451472000,2,97892.0,7706,278000,3853.0,139000.0,695.0,48946.0,48946.0,65.0,231,25290194.0,890029,32109000,7.0,1.77
2599,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-19,3248,12514342,451472000,157,16583374.0,530823,21823000,3853.0,139000.0,695.0,48946.0,105627.0,24.0,388,41873568.0,1420852,53932000,12.0,2.93
2600,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-26,11460,90658986,1256015800,111,11429714.0,501765,15429000,7911.0,109600.0,695.0,48946.0,102970.0,26.0,499,53303282.0,1922617,69361000,4.0,0.51
2601,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-03,11460,91065444,1256015800,627,50731237.0,4336479,73012200,7946.0,109600.0,695.0,48946.0,80911.0,31.0,1126,104034519.0,6259096,142373200,10.0,0.97
2602,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-10,17060,111303844,2034415800,769,79215611.0,2740153,107480200,6524.0,119251.0,695.0,48946.0,103011.0,26.0,1895,183250130.0,8999249,249853400,11.0,1.42
2603,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-17,17060,111303844,2034415800,1073,78666619.0,4791362,143304100,6524.0,119251.0,695.0,48946.0,73315.0,45.0,2968,261916749.0,13790611,393157500,17.0,2.02
2604,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-24,17857,114280878,2145198800,1145,69208340.0,7726836,134801400,6400.0,120132.0,695.0,48946.0,60444.0,49.0,4113,331125089.0,21517447,527958900,23.0,2.45
2605,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-31,17857,114280878,2145198800,902,62318187.0,4776960,115263400,6400.0,120132.0,695.0,48946.0,69089.0,46.0,5015,393443276.0,26294407,643222300,28.0,2.9
2606,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-07,17857,248404377,2145198800,1266,77802080.0,18462667,149901900,13911.0,120132.0,695.0,48946.0,61455.0,48.0,6281,471245356.0,44757074,793124200,35.0,1.54
2607,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-14,17857,248404377,2145198800,1056,59195069.0,12843414,111382900,13911.0,120132.0,695.0,48946.0,56056.0,47.0,7337,530440425.0,57600488,904507100,41.0,1.71
2608,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-21,19655,312443845,2395120800,994,54600420.0,14229370,113910600,15896.0,121858.0,695.0,48946.0,54930.0,52.0,8331,585040845.0,71829858,1018417700,42.0,1.47
2609,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-28,19655,312443845,2395120800,813,45187765.0,12021241,89635400,15896.0,121858.0,695.0,48946.0,55582.0,50.0,9144,630228610.0,83851099,1108053100,47.0,1.57
2610,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-05,19655,312443845,2395120800,912,47417556.0,11496636,99419300,15896.0,121858.0,695.0,48946.0,51993.0,52.0,10056,677646166.0,95347735,1207472400,51.0,1.67
2611,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-12,19655,312443845,2395120800,706,33955030.0,10489260,80850800,15896.0,121858.0,695.0,48946.0,48095.0,58.0,10762,711601196.0,105836995,1288323200,55.0,1.73
2612,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-19,19655,312443845,2395120800,627,30117607.0,8367363,69918900,15896.0,121858.0,695.0,48946.0,48034.0,57.0,11389,741718803.0,114204358,1358242100,58.0,1.79
2613,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-26,19655,312443845,2395120800,418,20286315.0,6246025,46661700,15896.0,121858.0,695.0,48946.0,48532.0,57.0,11807,762005118.0,120450383,1404903800,60.0,1.83
2614,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-08-28,3248,59141370,451472000,123,13353586.0,2239652,17097000,18209.0,139000.0,533.0,83194.0,108566.0,22.0,123,13353586.0,2239652,17097000,4.0,0.17
2615,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-04,12384,159204122,1721376000,116,12476460.0,1923536,16124000,12856.0,139000.0,533.0,83194.0,107556.0,23.0,239,25830046.0,4163188,33221000,2.0,0.12
2616,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-11,12384,159204122,1721376000,221,22663933.0,3450868,30719000,12856.0,139000.0,533.0,83194.0,102552.0,26.0,460,48493979.0,7614056,63940000,4.0,0.23
2617,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-18,12384,159204122,1721376000,264,25971293.0,4807057,36696000,12856.0,139000.0,533.0,83194.0,98376.0,29.0,724,74465272.0,12421113,100636000,6.0,0.35
2618,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-25,12904,166117126,1793656000,237,23664120.0,4293659,32943000,12873.0,139000.0,533.0,83194.0,99849.0,28.0,961,98129392.0,16714772,133579000,7.0,0.44
2619,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-02,14300,185054352,1987700000,332,29358909.0,4977565,46148000,12941.0,139000.0,533.0,83194.0,88430.0,36.0,1293,127488301.0,21692337,179727000,9.0,0.51
2620,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-09,18197,265112884,2529383000,453,40320871.0,6845826,62967000,14569.0,139000.0,533.0,83194.0,89009.0,36.0,1746,167809172.0,28538163,242694000,10.0,0.47
2621,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-16,29531,430643351,4104809000,990,91017415.0,17295488,137610000,14583.0,139000.0,533.0,83194.0,91937.0,34.0,2736,258826587.0,45833651,380304000,9.0,0.44
2622,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-23,29531,430643351,4104809000,737,63242195.0,12239258,102443000,14583.0,139000.0,533.0,83194.0,85810.0,38.0,3473,322068782.0,58072909,482747000,12.0,0.55
2623,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-30,29531,430643351,4104809000,618,43966491.0,9518029,85902000,14583.0,139000.0,533.0,83194.0,71143.0,49.0,4091,366035273.0,67590938,568649000,14.0,0.62
2624,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-06,29564,434218763,4109396000,864,60105493.0,12754077,120096000,14687.0,139000.0,533.0,83194.0,69567.0,50.0,4955,426140766.0,80345015,688745000,17.0,0.71
2625,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-13,29564,434218763,4109396000,673,50478538.0,10876569,93547000,14687.0,139000.0,533.0,83194.0,75005.0,46.0,5628,476619304.0,91221584,782292000,19.0,0.79
2626,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-20,29564,434218763,4109396000,736,53681850.0,10762428,102304000,14687.0,139000.0,533.0,83194.0,72937.0,48.0,6364,530301154.0,101984012,884596000,22.0,0.88
2627,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-27,29564,434218763,4109396000,670,48898165.0,10037473,93130000,14687.0,139000.0,533.0,83194.0,72982.0,47.0,7034,579199319.0,112021485,977726000,24.0,0.95
2628,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-04,29564,434319386,4109396000,665,46940046.0,9358840,92435000,14691.0,139000.0,533.0,83194.0,70587.0,49.0,7699,626139365.0,121380325,1070161000,26.0,1.03
2629,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-11,29564,434319386,4109396000,684,45567270.0,9655952,95076000,14691.0,139000.0,533.0,83194.0,66619.0,52.0,8383,671706635.0,131036277,1165237000,28.0,1.1
2630,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-18,29564,434319386,4109396000,663,42704000.0,8989456,92157000,14691.0,139000.0,533.0,83194.0,64410.0,54.0,9046,714410635.0,140025733,1257394000,31.0,1.17
2631,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-25,29564,434319386,4109396000,551,34249311.0,7301226,76589000,14691.0,139000.0,533.0,83194.0,62158.0,55.0,9597,748659946.0,147326959,1333983000,32.0,1.23
2632,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-08-27,3446,58366125,444534000,51,5263200.0,863805,6579000,16937.0,129000.0,262.0,79803.0,103200.0,20.0,51,5263200.0,863805,6579000,1.0,0.07
2633,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-03,5400,95362954,696600000,73,7520700.0,1239451,9417000,17660.0,129000.0,262.0,79803.0,103023.0,20.0,124,12783900.0,2103256,15996000,2.0,0.1
2634,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-10,7199,125230004,928671000,107,11003700.0,1808854,13803000,17395.0,129000.0,262.0,79803.0,102838.0,20.0,231,23787600.0,3912110,29799000,3.0,0.14
2635,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-17,7199,125230004,928671000,237,21323700.0,4024949,30573000,17395.0,129000.0,262.0,79803.0,89973.0,30.0,468,45111300.0,7937059,60372000,7.0,0.26
2636,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-24,7199,125230004,928671000,175,15565140.0,2936894,22575000,17395.0,129000.0,262.0,79803.0,88944.0,31.0,643,60676440.0,10873953,82947000,9.0,0.35
2637,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-01,11362,199030117,1465698000,338,27981651.0,5736696,43602000,17517.0,129000.0,262.0,79803.0,82786.0,36.0,981,88658091.0,16610649,126549000,9.0,0.32
2638,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-08,11362,199030117,1465698000,484,40071372.0,8334887,62436000,17517.0,129000.0,262.0,79803.0,82792.0,36.0,1465,128729463.0,24945536,188985000,13.0,0.46
2639,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-15,11396,199662366,1470084000,497,43900483.0,8544182,64113000,17520.0,129000.0,262.0,79803.0,88331.0,32.0,1962,172629946.0,33489718,253098000,17.0,0.62
2640,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-22,11399,199713154,1470471000,329,26472898.0,5715349,42441000,17520.0,129000.0,262.0,79803.0,80465.0,38.0,2291,199102844.0,39205067,295539000,20.0,0.71
2641,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-29,11399,199713154,1470471000,326,24943720.0,5620313,42054000,17520.0,129000.0,262.0,79803.0,76514.0,41.0,2617,224046564.0,44825380,337593000,23.0,0.8
2642,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-05,11399,199713154,1470471000,321,25096548.0,5568402,41409000,17520.0,129000.0,262.0,79803.0,78182.0,39.0,2938,249143112.0,50393782,379002000,26.0,0.88
2643,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-12,11399,199713154,1470471000,345,26918454.0,6011707,44505000,17520.0,129000.0,262.0,79803.0,78025.0,40.0,3283,276061566.0,56405489,423507000,29.0,0.97
2644,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-19,11399,199713154,1470471000,276,21409130.0,4814796,35604000,17520.0,129000.0,262.0,79803.0,77569.0,40.0,3559,297470696.0,61220285,459111000,31.0,1.05
2645,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-26,11399,199713154,1470471000,254,16766000.0,4498820,32766000,17520.0,129000.0,262.0,79803.0,66008.0,49.0,3813,314236696.0,65719105,491877000,33.0,1.1
2646,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-03,11399,199713154,1470471000,232,14576127.0,4123999,29928000,17520.0,129000.0,262.0,79803.0,62828.0,51.0,4045,328812823.0,69843104,521805000,35.0,1.15
2647,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-10,11399,199713154,1470471000,239,15196300.0,4232882,30831000,17520.0,129000.0,262.0,79803.0,63583.0,51.0,4284,344009123.0,74075986,552636000,38.0,1.2
2648,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-17,11399,199713154,1470471000,224,14375050.0,3975497,28896000,17520.0,129000.0,262.0,79803.0,64174.0,50.0,4508,358384173.0,78051483,581532000,40.0,1.24
2649,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-24,11399,199713154,1470471000,198,12757700.0,3521717,25542000,17520.0,129000.0,262.0,79803.0,64433.0,50.0,4706,371141873.0,81573200,607074000,41.0,1.28
2650,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-31,11399,199713154,1470471000,269,16835639.0,4773836,34701000,17520.0,129000.0,262.0,79803.0,62586.0,51.0,4975,387977512.0,86347036,641775000,44.0,1.33
2651,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-08,5249,88336312,677121000,0,0.0,0,0,16829.0,129000.0,120.0,81688.0,,,0,0.0,0,0,0.0,0.0
2652,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-15,5249,88336312,677121000,16,1754400.0,269267,2064000,16829.0,129000.0,120.0,81688.0,109650.0,15.0,16,1754400.0,269267,2064000,0.0,0.02
2653,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-22,5249,88336312,677121000,21,2040780.0,353413,2709000,16829.0,129000.0,120.0,81688.0,97180.0,25.0,37,3795180.0,622680,4773000,1.0,0.03
2654,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-29,5249,88336312,677121000,25,2567100.0,420729,3225000,16829.0,129000.0,120.0,81688.0,102684.0,20.0,62,6362280.0,1043409,7998000,1.0,0.05
2655,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-10-06,5249,88336312,677121000,91,9099360.0,1531454,11739000,16829.0,129000.0,120.0,81688.0,99993.0,22.0,153,15461640.0,2574863,19737000,3.0,0.13
2656,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-10-13,5249,88336312,677121000,50,5079680.0,841458,6450000,16829.0,129000.0,120.0,81688.0,101594.0,21.0,203,20541320.0,3416321,26187000,4.0,0.17
2657,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-10-20,5249,88336312,677121000,61,6271980.0,1026579,7869000,16829.0,129000.0,120.0,81688.0,102819.0,20.0,264,26813300.0,4442900,34056000,5.0,0.23
2658,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-10-27,5249,88336312,677121000,103,9587280.0,1733404,13287000,16829.0,129000.0,120.0,81688.0,93080.0,28.0,367,36400580.0,6176304,47343000,7.0,0.3
2659,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-11-03,5249,88336312,677121000,123,11189460.0,2069988,15867000,16829.0,129000.0,120.0,81688.0,90971.0,29.0,490,47590040.0,8246292,63210000,9.0,0.4
2660,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-11-10,5249,88336312,677121000,133,11942820.0,2238280,17157000,16829.0,129000.0,120.0,81688.0,89796.0,30.0,623,59532860.0,10484572,80367000,12.0,0.49
2661,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-11-17,5249,88336312,677121000,118,10632390.0,1985842,15222000,16829.0,129000.0,120.0,81688.0,90105.0,30.0,741,70165250.0,12470414,95589000,14.0,0.58
2662,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-11-24,5249,88336312,677121000,223,14728150.0,3752905,28767000,16829.0,129000.0,120.0,81688.0,66046.0,49.0,964,84893400.0,16223319,124356000,18.0,0.69
2663,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-12-01,5249,88336312,677121000,193,12491750.0,3248030,24897000,16829.0,129000.0,120.0,81688.0,64724.0,50.0,1157,97385150.0,19471349,149253000,22.0,0.78
2664,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-12-08,5249,88336312,677121000,193,10086950.0,3248030,24897000,16829.0,129000.0,120.0,81688.0,52264.0,59.0,1350,107472100.0,22719379,174150000,26.0,0.85
2665,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-12-15,5249,88336312,677121000,248,12026317.0,4173634,31992000,16829.0,129000.0,120.0,81688.0,48493.0,62.0,1598,119498417.0,26893013,206142000,30.0,0.93
2666,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-12-22,5249,88336312,677121000,212,10306738.0,3567784,27348000,16829.0,129000.0,120.0,81688.0,48617.0,62.0,1810,129805155.0,30460797,233490000,34.0,0.99
2667,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-12-29,5249,88336312,677121000,230,11267623.0,3870709,29670000,16829.0,129000.0,120.0,81688.0,48990.0,62.0,2040,141072778.0,34331506,263160000,39.0,1.06
2668,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-10-31,4900,53824581,440510000,817,35273229.0,8975095,73448300,10985.0,89900.0,1099.0,40462.0,43174.0,52.0,817,35273229.0,8975095,73448300,17.0,0.43
2669,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-11-07,8581,92141925,771431900,897,39567947.0,9614849,80640300,10738.0,89900.0,1099.0,40462.0,44111.0,51.0,1714,74841176.0,18589944,154088600,20.0,0.54
2670,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-11-14,8581,92141925,771431900,861,32787327.0,9245607,77403900,10738.0,89900.0,1099.0,40462.0,38081.0,58.0,2575,107628503.0,27835551,231492500,30.0,0.76
2671,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-11-21,9909,106188930,890819100,966,36973871.0,10346496,86843400,10716.0,89900.0,1099.0,40462.0,38275.0,57.0,3541,144602374.0,38182047,318335900,36.0,0.88
2672,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-11-28,9909,106188930,890819100,1074,43376700.0,11517932,96552600,10716.0,89900.0,1099.0,40462.0,40388.0,55.0,4615,187979074.0,49699979,414888500,47.0,1.14
2673,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-12-05,12039,154838055,1082306100,1542,61489564.0,19169718,138625800,12861.0,89900.0,1099.0,40462.0,39877.0,56.0,6157,249468638.0,68869697,553514300,51.0,1.02
2674,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-12-12,14638,183256395,1315956200,809,32863868.0,10204099,72729100,12519.0,89900.0,1099.0,40462.0,40623.0,55.0,6966,282332506.0,79073796,626243400,48.0,0.97
2675,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-12-19,23321,277984082,2096557900,1316,52978804.0,15431071,118308400,11920.0,89900.0,1099.0,40462.0,40257.0,55.0,8282,335311310.0,94504867,744551800,36.0,0.76
2676,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2021,2021-12-26,23665,281736175,2127483500,1613,63501904.0,18259879,145008700,11905.0,89900.0,1099.0,40462.0,39369.0,56.0,9895,398813214.0,112764746,889560500,42.0,0.89
2677,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-09-18,14000,158354213,1398600000,0,0.0,0,0,11311.0,99900.0,1617.0,48304.0,,,0,0.0,0,0,0.0,0.0
2678,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-09-25,14000,158354213,1398600000,0,0.0,0,0,11311.0,99900.0,1617.0,48304.0,,,0,0.0,0,0,0.0,0.0
2679,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-10-02,14000,156989602,1398600000,43,2507000.0,482256,4295700,11214.0,99900.0,1617.0,48304.0,58302.0,42.0,43,2507000.0,482256,4295700,0.0,0.01
2680,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-10-09,14000,156989602,1398600000,1209,80749404.0,13557982,120779100,11214.0,99900.0,1617.0,48304.0,66790.0,33.0,1252,83256404.0,14040238,125074800,9.0,0.39
2681,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-10-16,14000,156989602,1398600000,296,12163627.0,3319221,29570400,11214.0,99900.0,1617.0,48304.0,41093.0,59.0,1548,95420031.0,17359459,154645200,11.0,0.44
2682,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-10-23,26592,298188554,2656540800,770,47026243.0,8634630,76923000,11213.0,99900.0,1617.0,48304.0,61073.0,39.0,2318,142446274.0,25994089,231568200,9.0,0.35
2683,겨울,팬츠,팬츠(일반),ZB,01_시즌,겨울_팬츠_팬츠(일반)_ZB,2022,2022-10-30,39092,451413622,3905290800,1074,63059152.0,12194350,107292600,11547.0,99900.0,1617.0,48304.0,58714.0,41.0,3392,205505426.0,38188439,338860800,9.0,0.33
